Temperature - (Celsius);Year;Statistics;Country;ISO3
20.2116;1977;Jul;Italy;ITA
19.2699;1977;Aug;Italy;ITA
15.8618;1977;Sep;Italy;ITA
13.5421;1977;Oct;Italy;ITA
8.39595;1977;Nov;Italy;ITA
4.47835;1977;Dec;Italy;ITA
3.9896;1978;Jan;Italy;ITA
4.29303;1978;Feb;Italy;ITA
7.18678;1978;Mar;Italy;ITA
8.82299;1978;Apr;Italy;ITA
12.6861;1978;May;Italy;ITA
17.3245;1978;Jun;Italy;ITA
19.2988;1978;Jul;Italy;ITA
19.5062;1978;Aug;Italy;ITA
16.5781;1978;Sep;Italy;ITA
12.2585;1978;Oct;Italy;ITA
6.36981;1978;Nov;Italy;ITA
5.52706;1978;Dec;Italy;ITA
2.47147;1979;Jan;Italy;ITA
5.4536;1979;Feb;Italy;ITA
7.6614;1979;Mar;Italy;ITA
8.73808;1979;Apr;Italy;ITA
14.3618;1979;May;Italy;ITA
18.9751;1979;Jun;Italy;ITA
20.1819;1979;Jul;Italy;ITA
19.7017;1979;Aug;Italy;ITA
16.9954;1979;Sep;Italy;ITA
13.4565;1979;Oct;Italy;ITA
7.61218;1979;Nov;Italy;ITA
5.86998;1979;Dec;Italy;ITA
3.18231;1980;Jan;Italy;ITA
5.25959;1980;Feb;Italy;ITA
6.85683;1980;Mar;Italy;ITA
8.22255;1980;Apr;Italy;ITA
12.1708;1980;May;Italy;ITA
16.5712;1980;Jun;Italy;ITA
18.8625;1980;Jul;Italy;ITA
21.0588;1980;Aug;Italy;ITA
17.9542;1980;Sep;Italy;ITA
12.5976;1980;Oct;Italy;ITA
7.77106;1980;Nov;Italy;ITA
3.06914;1980;Dec;Italy;ITA
1.70726;1981;Jan;Italy;ITA
3.12936;1981;Feb;Italy;ITA
8.26673;1981;Mar;Italy;ITA
10.8487;1981;Apr;Italy;ITA
13.7659;1981;May;Italy;ITA
18.4541;1981;Jun;Italy;ITA
19.4005;1981;Jul;Italy;ITA
20.352;1981;Aug;Italy;ITA
17.7617;1981;Sep;Italy;ITA
13.4391;1981;Oct;Italy;ITA
6.61353;1981;Nov;Italy;ITA
4.94986;1981;Dec;Italy;ITA
4.42538;1982;Jan;Italy;ITA
3.51552;1982;Feb;Italy;ITA
6.08484;1982;Mar;Italy;ITA
9.65596;1982;Apr;Italy;ITA
14.5284;1982;May;Italy;ITA
19.448;1982;Jun;Italy;ITA
21.8611;1982;Jul;Italy;ITA
20.6846;1982;Aug;Italy;ITA
19.3041;1982;Sep;Italy;ITA
13.4555;1982;Oct;Italy;ITA
9.18206;1982;Nov;Italy;ITA
5.74992;1982;Dec;Italy;ITA
4.18856;1983;Jan;Italy;ITA
2.65542;1983;Feb;Italy;ITA
7.10208;1983;Mar;Italy;ITA
10.5429;1983;Apr;Italy;ITA
14.0263;1983;May;Italy;ITA
17.9928;1983;Jun;Italy;ITA
22.8564;1983;Jul;Italy;ITA
20.6913;1983;Aug;Italy;ITA
17.9092;1983;Sep;Italy;ITA
13.038;1983;Oct;Italy;ITA
7.86809;1983;Nov;Italy;ITA
4.6305;1983;Dec;Italy;ITA
3.95264;1984;Jan;Italy;ITA
3.47951;1984;Feb;Italy;ITA
5.78101;1984;Mar;Italy;ITA
9.22002;1984;Apr;Italy;ITA
12.335;1984;May;Italy;ITA
17.1697;1984;Jun;Italy;ITA
20.4277;1984;Jul;Italy;ITA
19.6259;1984;Aug;Italy;ITA
16.3082;1984;Sep;Italy;ITA
13.3705;1984;Oct;Italy;ITA
9.49264;1984;Nov;Italy;ITA
5.36073;1984;Dec;Italy;ITA
0.89887;1985;Jan;Italy;ITA
3.67952;1985;Feb;Italy;ITA
6.28752;1985;Mar;Italy;ITA
10.2068;1985;Apr;Italy;ITA
14.3467;1985;May;Italy;ITA
17.541;1985;Jun;Italy;ITA
21.7534;1985;Jul;Italy;ITA
20.9089;1985;Aug;Italy;ITA
18.6565;1985;Sep;Italy;ITA
13.7055;1985;Oct;Italy;ITA
7.75495;1985;Nov;Italy;ITA
6.14759;1985;Dec;Italy;ITA
3.95491;1986;Jan;Italy;ITA
2.63891;1986;Feb;Italy;ITA
6.80892;1986;Mar;Italy;ITA
9.821;1986;Apr;Italy;ITA
16.3947;1986;May;Italy;ITA
17.8098;1986;Jun;Italy;ITA
20.2777;1986;Jul;Italy;ITA
21.5493;1986;Aug;Italy;ITA
17.7827;1986;Sep;Italy;ITA
14.0907;1986;Oct;Italy;ITA
8.85073;1986;Nov;Italy;ITA
3.96422;1986;Dec;Italy;ITA
2.45167;1987;Jan;Italy;ITA
4.71486;1987;Feb;Italy;ITA
3.96315;1987;Mar;Italy;ITA
10.4069;1987;Apr;Italy;ITA
12.4673;1987;May;Italy;ITA
17.2728;1987;Jun;Italy;ITA
21.6348;1987;Jul;Italy;ITA
20.9639;1987;Aug;Italy;ITA
19.9991;1987;Sep;Italy;ITA
14.4727;1987;Oct;Italy;ITA
8.9986;1987;Nov;Italy;ITA
5.93558;1987;Dec;Italy;ITA
6.25722;1988;Jan;Italy;ITA
5.23529;1988;Feb;Italy;ITA
6.61835;1988;Mar;Italy;ITA
10.541;1988;Apr;Italy;ITA
15.2103;1988;May;Italy;ITA
17.5749;1988;Jun;Italy;ITA
21.9994;1988;Jul;Italy;ITA
21.6937;1988;Aug;Italy;ITA
17.3341;1988;Sep;Italy;ITA
14.7077;1988;Oct;Italy;ITA
6.40991;1988;Nov;Italy;ITA
4.48449;1988;Dec;Italy;ITA
3.36737;1989;Jan;Italy;ITA
5.72248;1989;Feb;Italy;ITA
9.11773;1989;Mar;Italy;ITA
10.3615;1989;Apr;Italy;ITA
14.4708;1989;May;Italy;ITA
17.2388;1989;Jun;Italy;ITA
20.9126;1989;Jul;Italy;ITA
20.949;1989;Aug;Italy;ITA
17.1713;1989;Sep;Italy;ITA
12.0778;1989;Oct;Italy;ITA
7.62523;1989;Nov;Italy;ITA
5.66976;1989;Dec;Italy;ITA
3.89132;1990;Jan;Italy;ITA
7.43774;1990;Feb;Italy;ITA
8.78685;1990;Mar;Italy;ITA
9.77471;1990;Apr;Italy;ITA
15.4794;1990;May;Italy;ITA
18.1918;1990;Jun;Italy;ITA
20.887;1990;Jul;Italy;ITA
21.2264;1990;Aug;Italy;ITA
17.3408;1990;Sep;Italy;ITA
14.6829;1990;Oct;Italy;ITA
8.57226;1990;Nov;Italy;ITA
3.36283;1990;Dec;Italy;ITA
4.01576;1991;Jan;Italy;ITA
3.01739;1991;Feb;Italy;ITA
9.30409;1991;Mar;Italy;ITA
8.94732;1991;Apr;Italy;ITA
11.5459;1991;May;Italy;ITA
17.5717;1991;Jun;Italy;ITA
21.5649;1991;Jul;Italy;ITA
21.8518;1991;Aug;Italy;ITA
19.1092;1991;Sep;Italy;ITA
12.494;1991;Oct;Italy;ITA
8.10557;1991;Nov;Italy;ITA
2.93425;1991;Dec;Italy;ITA
3.84785;1992;Jan;Italy;ITA
4.59726;1992;Feb;Italy;ITA
7.19363;1992;Mar;Italy;ITA
10.1607;1992;Apr;Italy;ITA
15.556;1992;May;Italy;ITA
17.5093;1992;Jun;Italy;ITA
20.6504;1992;Jul;Italy;ITA
22.8885;1992;Aug;Italy;ITA
17.9311;1992;Sep;Italy;ITA
12.8325;1992;Oct;Italy;ITA
9.63632;1992;Nov;Italy;ITA
5.44991;1992;Dec;Italy;ITA
4.31816;1993;Jan;Italy;ITA
3.67607;1993;Feb;Italy;ITA
5.96016;1993;Mar;Italy;ITA
10.5275;1993;Apr;Italy;ITA
15.6937;1993;May;Italy;ITA
19.2086;1993;Jun;Italy;ITA
19.9671;1993;Jul;Italy;ITA
21.9268;1993;Aug;Italy;ITA
17.226;1993;Sep;Italy;ITA
13.3141;1993;Oct;Italy;ITA
7.5101;1993;Nov;Italy;ITA
5.90195;1993;Dec;Italy;ITA
5.4061;1994;Jan;Italy;ITA
4.83041;1994;Feb;Italy;ITA
9.26329;1994;Mar;Italy;ITA
9.69517;1994;Apr;Italy;ITA
15.0297;1994;May;Italy;ITA
18.4931;1994;Jun;Italy;ITA
22.9229;1994;Jul;Italy;ITA
23.0644;1994;Aug;Italy;ITA
18.2832;1994;Sep;Italy;ITA
13.1875;1994;Oct;Italy;ITA
10.1993;1994;Nov;Italy;ITA
6.01249;1994;Dec;Italy;ITA
3.57424;1995;Jan;Italy;ITA
6.55578;1995;Feb;Italy;ITA
6.16279;1995;Mar;Italy;ITA
9.88405;1995;Apr;Italy;ITA
14.1267;1995;May;Italy;ITA
17.1239;1995;Jun;Italy;ITA
22.6227;1995;Jul;Italy;ITA
20.4959;1995;Aug;Italy;ITA
15.9647;1995;Sep;Italy;ITA
14.1443;1995;Oct;Italy;ITA
7.85486;1995;Nov;Italy;ITA
5.79699;1995;Dec;Italy;ITA
5.27997;1996;Jan;Italy;ITA
3.46738;1996;Feb;Italy;ITA
5.75855;1996;Mar;Italy;ITA
10.5203;1996;Apr;Italy;ITA
14.6395;1996;May;Italy;ITA
18.951;1996;Jun;Italy;ITA
20.0901;1996;Jul;Italy;ITA
20.4249;1996;Aug;Italy;ITA
15.003;1996;Sep;Italy;ITA
12.5314;1996;Oct;Italy;ITA
9.35151;1996;Nov;Italy;ITA
5.12406;1996;Dec;Italy;ITA
5.17325;1997;Jan;Italy;ITA
5.96297;1997;Feb;Italy;ITA
8.5272;1997;Mar;Italy;ITA
8.79435;1997;Apr;Italy;ITA
15.1598;1997;May;Italy;ITA
18.7293;1997;Jun;Italy;ITA
20.2703;1997;Jul;Italy;ITA
21.1808;1997;Aug;Italy;ITA
18.6219;1997;Sep;Italy;ITA
13.1502;1997;Oct;Italy;ITA
9.10279;1997;Nov;Italy;ITA
5.8087;1997;Dec;Italy;ITA
5.08335;1998;Jan;Italy;ITA
6.76904;1998;Feb;Italy;ITA
6.81285;1998;Mar;Italy;ITA
10.5573;1998;Apr;Italy;ITA
15.071;1998;May;Italy;ITA
19.5244;1998;Jun;Italy;ITA
21.8455;1998;Jul;Italy;ITA
22.1332;1998;Aug;Italy;ITA
17.3852;1998;Sep;Italy;ITA
13.2326;1998;Oct;Italy;ITA
6.93635;1998;Nov;Italy;ITA
3.7527;1998;Dec;Italy;ITA
4.34152;1999;Jan;Italy;ITA
3.24141;1999;Feb;Italy;ITA
7.62146;1999;Mar;Italy;ITA
10.63;1999;Apr;Italy;ITA
16.0872;1999;May;Italy;ITA
18.8609;1999;Jun;Italy;ITA
21.5382;1999;Jul;Italy;ITA
22.0622;1999;Aug;Italy;ITA
19.2502;1999;Sep;Italy;ITA
14.1825;1999;Oct;Italy;ITA
7.95205;1999;Nov;Italy;ITA
4.8147;1999;Dec;Italy;ITA
2.67099;2000;Jan;Italy;ITA
5.31232;2000;Feb;Italy;ITA
7.505;2000;Mar;Italy;ITA
11.6351;2000;Apr;Italy;ITA
16.6256;2000;May;Italy;ITA
19.9633;2000;Jun;Italy;ITA
20.1555;2000;Jul;Italy;ITA
22.1541;2000;Aug;Italy;ITA
18.0468;2000;Sep;Italy;ITA
13.9587;2000;Oct;Italy;ITA
9.91343;2000;Nov;Italy;ITA
6.46029;2000;Dec;Italy;ITA
5.49452;2001;Jan;Italy;ITA
5.7393;2001;Feb;Italy;ITA
9.5156;2001;Mar;Italy;ITA
9.65378;2001;Apr;Italy;ITA
16.2021;2001;May;Italy;ITA
18.2992;2001;Jun;Italy;ITA
21.6171;2001;Jul;Italy;ITA
22.6335;2001;Aug;Italy;ITA
15.957;2001;Sep;Italy;ITA
15.8366;2001;Oct;Italy;ITA
8.02331;2001;Nov;Italy;ITA
2.69979;2001;Dec;Italy;ITA
3.37713;2002;Jan;Italy;ITA
6.76659;2002;Feb;Italy;ITA
9.03322;2002;Mar;Italy;ITA
10.6967;2002;Apr;Italy;ITA
15.2204;2002;May;Italy;ITA
20.3511;2002;Jun;Italy;ITA
21.3025;2002;Jul;Italy;ITA
20.7305;2002;Aug;Italy;ITA
16.6544;2002;Sep;Italy;ITA
13.3262;2002;Oct;Italy;ITA
10.6858;2002;Nov;Italy;ITA
6.28554;2002;Dec;Italy;ITA
4.13479;2003;Jan;Italy;ITA
2.33829;2003;Feb;Italy;ITA
7.58053;2003;Mar;Italy;ITA
10.258;2003;Apr;Italy;ITA
16.7838;2003;May;Italy;ITA
21.2764;2003;Jun;Italy;ITA
23.0771;2003;Jul;Italy;ITA
23.9728;2003;Aug;Italy;ITA
17.7521;2003;Sep;Italy;ITA
12.3638;2003;Oct;Italy;ITA
10.1217;2003;Nov;Italy;ITA
5.59031;2003;Dec;Italy;ITA
3.5621;2004;Jan;Italy;ITA
5.08946;2004;Feb;Italy;ITA
6.85365;2004;Mar;Italy;ITA
10.595;2004;Apr;Italy;ITA
13.3329;2004;May;Italy;ITA
18.6399;2004;Jun;Italy;ITA
21.2523;2004;Jul;Italy;ITA
21.5972;2004;Aug;Italy;ITA
18.0322;2004;Sep;Italy;ITA
15.1392;2004;Oct;Italy;ITA
8.66705;2004;Nov;Italy;ITA
6.1343;2004;Dec;Italy;ITA
3.12604;2005;Jan;Italy;ITA
2.24905;2005;Feb;Italy;ITA
6.67897;2005;Mar;Italy;ITA
10.3168;2005;Apr;Italy;ITA
15.6841;2005;May;Italy;ITA
19.8305;2005;Jun;Italy;ITA
21.8111;2005;Jul;Italy;ITA
20.2248;2005;Aug;Italy;ITA
18.1831;2005;Sep;Italy;ITA
13.9921;2005;Oct;Italy;ITA
8.33492;2005;Nov;Italy;ITA
3.60968;2005;Dec;Italy;ITA
2.66006;2006;Jan;Italy;ITA
4.14445;2006;Feb;Italy;ITA
6.44984;2006;Mar;Italy;ITA
11.1155;2006;Apr;Italy;ITA
15.3007;2006;May;Italy;ITA
19.3704;2006;Jun;Italy;ITA
23.5112;2006;Jul;Italy;ITA
19.7056;2006;Aug;Italy;ITA
19.0106;2006;Sep;Italy;ITA
15.2524;2006;Oct;Italy;ITA
9.82558;2006;Nov;Italy;ITA
6.51285;2006;Dec;Italy;ITA
6.4561;2007;Jan;Italy;ITA
7.1364;2007;Feb;Italy;ITA
8.25523;2007;Mar;Italy;ITA
12.9679;2007;Apr;Italy;ITA
16.1231;2007;May;Italy;ITA
19.8538;2007;Jun;Italy;ITA
21.7394;2007;Jul;Italy;ITA
21.1405;2007;Aug;Italy;ITA
16.7321;2007;Sep;Italy;ITA
12.9443;2007;Oct;Italy;ITA
7.69363;2007;Nov;Italy;ITA
4.45087;2007;Dec;Italy;ITA
5.6895;2008;Jan;Italy;ITA
5.83318;2008;Feb;Italy;ITA
7.35717;2008;Mar;Italy;ITA
10.6462;2008;Apr;Italy;ITA
15.8565;2008;May;Italy;ITA
19.4962;2008;Jun;Italy;ITA
21.6271;2008;Jul;Italy;ITA
21.9038;2008;Aug;Italy;ITA
17.0197;2008;Sep;Italy;ITA
14.1087;2008;Oct;Italy;ITA
9.07332;2008;Nov;Italy;ITA
5.05206;2008;Dec;Italy;ITA
3.89203;2009;Jan;Italy;ITA
3.95335;2009;Feb;Italy;ITA
7.16253;2009;Mar;Italy;ITA
12.0011;2009;Apr;Italy;ITA
16.8291;2009;May;Italy;ITA
18.9194;2009;Jun;Italy;ITA
21.9538;2009;Jul;Italy;ITA
22.9449;2009;Aug;Italy;ITA
18.8541;2009;Sep;Italy;ITA
12.9961;2009;Oct;Italy;ITA
9.7452;2009;Nov;Italy;ITA
5.07416;2009;Dec;Italy;ITA
3.04447;2010;Jan;Italy;ITA
4.87282;2010;Feb;Italy;ITA
7.05782;2010;Mar;Italy;ITA
11.3313;2010;Apr;Italy;ITA
14.2294;2010;May;Italy;ITA
18.9213;2010;Jun;Italy;ITA
22.946;2010;Jul;Italy;ITA
21.2346;2010;Aug;Italy;ITA
17.056;2010;Sep;Italy;ITA
12.6292;2010;Oct;Italy;ITA
9.33238;2010;Nov;Italy;ITA
3.96193;2010;Dec;Italy;ITA
4.22496;2011;Jan;Italy;ITA
5.2406;2011;Feb;Italy;ITA
7.78398;2011;Mar;Italy;ITA
12.3634;2011;Apr;Italy;ITA
15.8913;2011;May;Italy;ITA
19.2431;2011;Jun;Italy;ITA
20.7168;2011;Jul;Italy;ITA
22.3195;2011;Aug;Italy;ITA
20.0811;2011;Sep;Italy;ITA
13.3784;2011;Oct;Italy;ITA
9.94237;2011;Nov;Italy;ITA
6.14018;2011;Dec;Italy;ITA
4.06005;2012;Jan;Italy;ITA
1.62498;2012;Feb;Italy;ITA
9.24457;2012;Mar;Italy;ITA
10.9042;2012;Apr;Italy;ITA
15.0009;2012;May;Italy;ITA
20.3516;2012;Jun;Italy;ITA
22.3872;2012;Jul;Italy;ITA
23.1782;2012;Aug;Italy;ITA
18.5452;2012;Sep;Italy;ITA
14.4468;2012;Oct;Italy;ITA
10.6846;2012;Nov;Italy;ITA
4.64118;2012;Dec;Italy;ITA
4.48921;2013;Jan;Italy;ITA
3.18437;2013;Feb;Italy;ITA
6.94527;2013;Mar;Italy;ITA
11.6374;2013;Apr;Italy;ITA
14.0438;2013;May;Italy;ITA
18.2495;2013;Jun;Italy;ITA
22.4756;2013;Jul;Italy;ITA
22.5234;2013;Aug;Italy;ITA
18.112;2013;Sep;Italy;ITA
14.994;2013;Oct;Italy;ITA
9.12796;2013;Nov;Italy;ITA
5.88498;2013;Dec;Italy;ITA
6.28229;2014;Jan;Italy;ITA
7.14873;2014;Feb;Italy;ITA
9.06788;2014;Mar;Italy;ITA
11.7857;2014;Apr;Italy;ITA
14.1832;2014;May;Italy;ITA
19.4585;2014;Jun;Italy;ITA
20.713;2014;Jul;Italy;ITA
20.5857;2014;Aug;Italy;ITA
18.3533;2014;Sep;Italy;ITA
15.1062;2014;Oct;Italy;ITA
11.4827;2014;Nov;Italy;ITA
6.23547;2014;Dec;Italy;ITA
4.9772;2015;Jan;Italy;ITA
4.77124;2015;Feb;Italy;ITA
8.10788;2015;Mar;Italy;ITA
11.0469;2015;Apr;Italy;ITA
15.7676;2015;May;Italy;ITA
19.8907;2015;Jun;Italy;ITA
24.103;2015;Jul;Italy;ITA
22.7576;2015;Aug;Italy;ITA
17.9098;2015;Sep;Italy;ITA
13.4919;2015;Oct;Italy;ITA
10.1646;2015;Nov;Italy;ITA
6.80853;2015;Dec;Italy;ITA
5.21067;2016;Jan;Italy;ITA
7.25791;2016;Feb;Italy;ITA
7.71718;2016;Mar;Italy;ITA
12.1082;2016;Apr;Italy;ITA
14.5709;2016;May;Italy;ITA
19.0788;2016;Jun;Italy;ITA
22.2285;2016;Jul;Italy;ITA
21.6519;2016;Aug;Italy;ITA
19.1068;2016;Sep;Italy;ITA
13.2983;2016;Oct;Italy;ITA
9.45366;2016;Nov;Italy;ITA
5.88849;2016;Dec;Italy;ITA
-6.8257;1901;Jan;Liechtenstein;LIE
-10.098;1901;Feb;Liechtenstein;LIE
-4.0342;1901;Mar;Liechtenstein;LIE
1.17577;1901;Apr;Liechtenstein;LIE
5.35752;1901;May;Liechtenstein;LIE
9.21466;1901;Jun;Liechtenstein;LIE
10.4316;1901;Jul;Liechtenstein;LIE
9.75539;1901;Aug;Liechtenstein;LIE
8.03212;1901;Sep;Liechtenstein;LIE
3.55319;1901;Oct;Liechtenstein;LIE
-3.1576;1901;Nov;Liechtenstein;LIE
-3.7937;1901;Dec;Liechtenstein;LIE
-3.8508;1902;Jan;Liechtenstein;LIE
-5.0939;1902;Feb;Liechtenstein;LIE
-2.3389;1902;Mar;Liechtenstein;LIE
2.88156;1902;Apr;Liechtenstein;LIE
1.19157;1902;May;Liechtenstein;LIE
7.31415;1902;Jun;Liechtenstein;LIE
10.5905;1902;Jul;Liechtenstein;LIE
9.66958;1902;Aug;Liechtenstein;LIE
7.29541;1902;Sep;Liechtenstein;LIE
2.73048;1902;Oct;Liechtenstein;LIE
-2.1577;1902;Nov;Liechtenstein;LIE
-4.9839;1902;Dec;Liechtenstein;LIE
-5.6532;1903;Jan;Liechtenstein;LIE
-2.9847;1903;Feb;Liechtenstein;LIE
-0.9054;1903;Mar;Liechtenstein;LIE
-2.2799;1903;Apr;Liechtenstein;LIE
4.96057;1903;May;Liechtenstein;LIE
7.26189;1903;Jun;Liechtenstein;LIE
9.10961;1903;Jul;Liechtenstein;LIE
9.99351;1903;Aug;Liechtenstein;LIE
7.67089;1903;Sep;Liechtenstein;LIE
4.50697;1903;Oct;Liechtenstein;LIE
-1.0941;1903;Nov;Liechtenstein;LIE
-5.0776;1903;Dec;Liechtenstein;LIE
-5.5872;1904;Jan;Liechtenstein;LIE
-4.3145;1904;Feb;Liechtenstein;LIE
-2.2893;1904;Mar;Liechtenstein;LIE
2.44849;1904;Apr;Liechtenstein;LIE
6.08855;1904;May;Liechtenstein;LIE
9.32328;1904;Jun;Liechtenstein;LIE
12.5277;1904;Jul;Liechtenstein;LIE
10.8917;1904;Aug;Liechtenstein;LIE
5.65762;1904;Sep;Liechtenstein;LIE
3.58867;1904;Oct;Liechtenstein;LIE
-2.3568;1904;Nov;Liechtenstein;LIE
-3.6158;1904;Dec;Liechtenstein;LIE
-7.6262;1905;Jan;Liechtenstein;LIE
-5.4389;1905;Feb;Liechtenstein;LIE
-1.7677;1905;Mar;Liechtenstein;LIE
0.39619;1905;Apr;Liechtenstein;LIE
3.67801;1905;May;Liechtenstein;LIE
8.97249;1905;Jun;Liechtenstein;LIE
12.4526;1905;Jul;Liechtenstein;LIE
10.0061;1905;Aug;Liechtenstein;LIE
8.01062;1905;Sep;Liechtenstein;LIE
0.21504;1905;Oct;Liechtenstein;LIE
-1.6051;1905;Nov;Liechtenstein;LIE
-4.1125;1905;Dec;Liechtenstein;LIE
-5.2818;1906;Jan;Liechtenstein;LIE
-6.1919;1906;Feb;Liechtenstein;LIE
-3.5485;1906;Mar;Liechtenstein;LIE
0.4245;1906;Apr;Liechtenstein;LIE
5.03257;1906;May;Liechtenstein;LIE
7.56576;1906;Jun;Liechtenstein;LIE
10.3591;1906;Jul;Liechtenstein;LIE
10.7816;1906;Aug;Liechtenstein;LIE
6.38471;1906;Sep;Liechtenstein;LIE
5.48354;1906;Oct;Liechtenstein;LIE
0.23477;1906;Nov;Liechtenstein;LIE
-6.75;1906;Dec;Liechtenstein;LIE
-6.644;1907;Jan;Liechtenstein;LIE
-7.615;1907;Feb;Liechtenstein;LIE
-4.1761;1907;Mar;Liechtenstein;LIE
-1.021;1907;Apr;Liechtenstein;LIE
5.9332;1907;May;Liechtenstein;LIE
8.2463;1907;Jun;Liechtenstein;LIE
8.34462;1907;Jul;Liechtenstein;LIE
10.6067;1907;Aug;Liechtenstein;LIE
8.32364;1907;Sep;Liechtenstein;LIE
5.35724;1907;Oct;Liechtenstein;LIE
-0.4361;1907;Nov;Liechtenstein;LIE
-2.8171;1907;Dec;Liechtenstein;LIE
-6.7674;1908;Jan;Liechtenstein;LIE
-5.155;1908;Feb;Liechtenstein;LIE
-3.9352;1908;Mar;Liechtenstein;LIE
-1.5098;1908;Apr;Liechtenstein;LIE
6.75494;1908;May;Liechtenstein;LIE
10.062;1908;Jun;Liechtenstein;LIE
9.79759;1908;Jul;Liechtenstein;LIE
8.55087;1908;Aug;Liechtenstein;LIE
6.2925;1908;Sep;Liechtenstein;LIE
3.86633;1908;Oct;Liechtenstein;LIE
-2.7337;1908;Nov;Liechtenstein;LIE
-4.571;1908;Dec;Liechtenstein;LIE
-7.4422;1909;Jan;Liechtenstein;LIE
-7.9866;1909;Feb;Liechtenstein;LIE
-4.4041;1909;Mar;Liechtenstein;LIE
2.22584;1909;Apr;Liechtenstein;LIE
4.30337;1909;May;Liechtenstein;LIE
6.82206;1909;Jun;Liechtenstein;LIE
8.19266;1909;Jul;Liechtenstein;LIE
9.72689;1909;Aug;Liechtenstein;LIE
6.72816;1909;Sep;Liechtenstein;LIE
4.92368;1909;Oct;Liechtenstein;LIE
-2.9521;1909;Nov;Liechtenstein;LIE
-2.808;1909;Dec;Liechtenstein;LIE
-4.5795;1910;Jan;Liechtenstein;LIE
-3.9911;1910;Feb;Liechtenstein;LIE
-2.1422;1910;Mar;Liechtenstein;LIE
0.17163;1910;Apr;Liechtenstein;LIE
3.70221;1910;May;Liechtenstein;LIE
8.68171;1910;Jun;Liechtenstein;LIE
8.22438;1910;Jul;Liechtenstein;LIE
9.34537;1910;Aug;Liechtenstein;LIE
5.41892;1910;Sep;Liechtenstein;LIE
4.42461;1910;Oct;Liechtenstein;LIE
-2.5228;1910;Nov;Liechtenstein;LIE
-1.6795;1910;Dec;Liechtenstein;LIE
-7.6826;1911;Jan;Liechtenstein;LIE
-5.2367;1911;Feb;Liechtenstein;LIE
-2.1664;1911;Mar;Liechtenstein;LIE
0.26112;1911;Apr;Liechtenstein;LIE
5.08925;1911;May;Liechtenstein;LIE
7.64831;1911;Jun;Liechtenstein;LIE
12.682;1911;Jul;Liechtenstein;LIE
12.6722;1911;Aug;Liechtenstein;LIE
9.15318;1911;Sep;Liechtenstein;LIE
3.77946;1911;Oct;Liechtenstein;LIE
0.45921;1911;Nov;Liechtenstein;LIE
-1.9857;1911;Dec;Liechtenstein;LIE
-4.4392;1912;Jan;Liechtenstein;LIE
-1.8625;1912;Feb;Liechtenstein;LIE
-0.2381;1912;Mar;Liechtenstein;LIE
-0.3127;1912;Apr;Liechtenstein;LIE
5.63067;1912;May;Liechtenstein;LIE
8.43607;1912;Jun;Liechtenstein;LIE
9.55186;1912;Jul;Liechtenstein;LIE
7.19499;1912;Aug;Liechtenstein;LIE
4.06399;1912;Sep;Liechtenstein;LIE
1.95641;1912;Oct;Liechtenstein;LIE
-3.8351;1912;Nov;Liechtenstein;LIE
-2.9443;1912;Dec;Liechtenstein;LIE
-4.645;1913;Jan;Liechtenstein;LIE
-5.3512;1913;Feb;Liechtenstein;LIE
-0.4735;1913;Mar;Liechtenstein;LIE
0.54953;1913;Apr;Liechtenstein;LIE
4.73576;1913;May;Liechtenstein;LIE
7.84537;1913;Jun;Liechtenstein;LIE
7.15687;1913;Jul;Liechtenstein;LIE
8.67637;1913;Aug;Liechtenstein;LIE
6.70855;1913;Sep;Liechtenstein;LIE
5.14229;1913;Oct;Liechtenstein;LIE
1.11723;1913;Nov;Liechtenstein;LIE
-3.7581;1913;Dec;Liechtenstein;LIE
-8.5926;1914;Jan;Liechtenstein;LIE
-2.838;1914;Feb;Liechtenstein;LIE
-1.5964;1914;Mar;Liechtenstein;LIE
2.88324;1914;Apr;Liechtenstein;LIE
3.50703;1914;May;Liechtenstein;LIE
6.96404;1914;Jun;Liechtenstein;LIE
8.75049;1914;Jul;Liechtenstein;LIE
10.2328;1914;Aug;Liechtenstein;LIE
6.7174;1914;Sep;Liechtenstein;LIE
2.89763;1914;Oct;Liechtenstein;LIE
-1.882;1914;Nov;Liechtenstein;LIE
-2.1036;1914;Dec;Liechtenstein;LIE
-5.6052;1915;Jan;Liechtenstein;LIE
-5.1681;1915;Feb;Liechtenstein;LIE
-3.6455;1915;Mar;Liechtenstein;LIE
0.03962;1915;Apr;Liechtenstein;LIE
7.08469;1915;May;Liechtenstein;LIE
10.03;1915;Jun;Liechtenstein;LIE
9.4223;1915;Jul;Liechtenstein;LIE
8.69333;1915;Aug;Liechtenstein;LIE
5.67287;1915;Sep;Liechtenstein;LIE
1.27422;1915;Oct;Liechtenstein;LIE
-3.6353;1915;Nov;Liechtenstein;LIE
-0.5515;1915;Dec;Liechtenstein;LIE
-2.4872;1916;Jan;Liechtenstein;LIE
-4.0677;1916;Feb;Liechtenstein;LIE
-1.6816;1916;Mar;Liechtenstein;LIE
1.17002;1916;Apr;Liechtenstein;LIE
5.93806;1916;May;Liechtenstein;LIE
6.04339;1916;Jun;Liechtenstein;LIE
9.2049;1916;Jul;Liechtenstein;LIE
9.45092;1916;Aug;Liechtenstein;LIE
5.43995;1916;Sep;Liechtenstein;LIE
3.3652;1916;Oct;Liechtenstein;LIE
